loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error,epoch
0.5589853328783897,0.6441275477409363,0.5589852929115295,0.5694103210242754,0.5668576955795288,0.5694103240966797,44
0.5434039419459313,0.5838985443115234,0.5434039831161499,2.0588330903004124,1.3173484802246094,2.058833122253418,45
0.5899605291201077,0.670682430267334,0.5899605751037598,0.5612550845875364,0.590641975402832,0.5612550973892212,46
0.5373283149450505,0.6279974579811096,0.53732830286026,1.966348721808994,1.298241138458252,1.9663488864898682,47
0.5087331877541297,0.5983012318611145,0.5087332129478455,0.539783780927101,0.5827677845954895,0.539783775806427,48
0.5692245953066652,0.668293833732605,0.5692245960235596,0.6922814805073427,0.6519690155982971,0.6922814846038818,49
0.49870211167638656,0.5705270171165466,0.49870210886001587,0.5373228600959188,0.564430832862854,0.5373228192329407,50
0.48240267421371746,0.597144365310669,0.48240262269973755,0.6730892682812878,0.666801929473877,0.6730892062187195,51
0.537541575243383,0.6546428203582764,0.5375415086746216,1.156853559910227,0.9446122646331787,1.1568536758422852,52
0.41739064864686265,0.5543041229248047,0.4173906147480011,0.914679182866185,0.7828848361968994,0.914679229259491,53
0.4774846498089558,0.5779677033424377,0.47748464345932007,1.9610129910236371,1.302950382232666,1.9610129594802856,54
0.4616437344411804,0.5934284925460815,0.46164369583129883,0.6647103924521875,0.6650933027267456,0.6647104024887085,55
0.4481838628188851,0.5806259512901306,0.4481838345527649,0.5471362581162927,0.5599344372749329,0.5471362471580505,56
0.4002125842874402,0.5501262545585632,0.4002125859260559,1.6585016246513813,1.1911970376968384,1.6585017442703247,57
0.4324566444887738,0.5757541060447693,0.4324566423892975,0.4375252091290615,0.4924700856208801,0.4375251829624176,58
0.4361359958386503,0.5703625679016113,0.4361359775066376,1.2282871134912026,1.0037919282913208,1.2282871007919312,59
0.4324037244229792,0.5829766988754272,0.43240368366241455,0.6272284886783751,0.6142553687095642,0.6272284388542175,60
0.41167068235652965,0.5690146684646606,0.4116707146167755,0.48283317959083316,0.5293460488319397,0.4828331768512726,61
0.3644881283294704,0.5231461524963379,0.3644881546497345,0.7166009603701916,0.6927687525749207,0.7166008949279785,62
0.38371841921839106,0.5245652198791504,0.38371843099594116,0.890768362894091,0.8012891411781311,0.8907683491706848,63
0.36019458649904046,0.5198628902435303,0.360194593667984,0.5565982120962897,0.572495698928833,0.5565981864929199,64
0.3515540960523271,0.527857780456543,0.35155409574508667,0.6863238250267055,0.6941964626312256,0.686323881149292,65
0.33144979529671653,0.4815628230571747,0.3314497470855713,0.4336830891182333,0.4750099778175354,0.4336830973625183,66
0.3403634596936072,0.5176770091056824,0.3403635025024414,0.6048046124145338,0.6217334270477295,0.6048046350479126,67
0.3159891102731842,0.4842512607574463,0.31598907709121704,0.9470916259329754,0.8565001487731934,0.9470916390419006,68
0.3077695859768956,0.46878743171691895,0.3077695965766907,0.5129847700653207,0.5791361927986145,0.5129847526550293,69
0.3178313348915978,0.5030096173286438,0.3178313374519348,0.32989154162071005,0.38767775893211365,0.329891562461853,70
0.29530708046303583,0.46880799531936646,0.29530709981918335,0.8990645433209606,0.8422526717185974,0.8990645408630371,71
0.28747487764587926,0.4639115333557129,0.2874748110771179,0.4598010807102898,0.4832703471183777,0.45980104804039,72
0.28068570319012676,0.4570605158805847,0.2806856632232666,0.46439942077467944,0.5337164402008057,0.46439945697784424,73
0.2935076406116748,0.4860449731349945,0.2935076355934143,0.3467774635430464,0.40108877420425415,0.34677743911743164,74
0.24792214378048874,0.43940120935440063,0.2479221373796463,0.7897636587267479,0.7964631915092468,0.7897636890411377,75
0.2609317379513967,0.4542553126811981,0.26093173027038574,0.34720253934155626,0.42313435673713684,0.34720250964164734,76
0.23756654007533162,0.43084093928337097,0.23756654560565948,0.6348595341661132,0.6874695420265198,0.634859561920166,77
0.253634446086138,0.43410027027130127,0.2536344528198242,0.3155439194944716,0.34726426005363464,0.3155439496040344,78
0.22398303269930311,0.4091624617576599,0.2239830493927002,0.43332865926408276,0.5266671180725098,0.43332865834236145,79
0.21922009425474606,0.4066317677497864,0.2192200869321823,0.49044811751219825,0.5354569554328918,0.49044811725616455,80
0.21255796451339198,0.4103812575340271,0.21255792677402496,0.6153393254656971,0.6942038536071777,0.6153393387794495,81
0.21182577721646562,0.3992564380168915,0.21182575821876526,0.2413930545122558,0.33373215794563293,0.2413930743932724,82
0.16787732564092092,0.348876416683197,0.16787734627723694,0.7461386792028892,0.7862516045570374,0.7461386322975159,83
0.2185752584352526,0.40993407368659973,0.21857525408267975,0.24973994970987343,0.30437761545181274,0.24973991513252258,84
0.18676618709392154,0.37223851680755615,0.18676620721817017,0.34494506944086134,0.4542533755302429,0.3449450731277466,85
0.16955710450808206,0.3588925898075104,0.1695570945739746,0.39670786876039404,0.43847453594207764,0.3967078626155853,86
0.14953523418542855,0.3034377694129944,0.14953526854515076,0.5215855976150617,0.5760413408279419,0.5215855240821838,87
0.16200230442166738,0.3526272475719452,0.1620023250579834,0.2841901549768612,0.4468041956424713,0.2841901481151581,88
0.16191661045518527,0.3675217628479004,0.16191662847995758,0.17116578727243692,0.25748324394226074,0.1711658090353012,89
0.1509909956008708,0.34830671548843384,0.15099100768566132,0.35569405704224644,0.526695966720581,0.355694055557251,90
0.15098735135163843,0.3440190255641937,0.15098732709884644,0.15405096728162668,0.2301788032054901,0.15405096113681793,91
0.1389957917566152,0.325670063495636,0.13899582624435425,0.22551681956474723,0.39624834060668945,0.22551682591438293,92
0.13515539708006422,0.33368879556655884,0.13515539467334747,0.3194894815228649,0.4489085376262665,0.3194895088672638,93
0.12118266830124806,0.3044182062149048,0.12118266522884369,0.3127078519449201,0.4943842887878418,0.3127078711986542,94
0.12017140344835024,0.293698251247406,0.12017139047384262,0.117021851115572,0.1979522407054901,0.11702185869216919,95
0.11937182824226589,0.31086239218711853,0.11937182396650314,0.3189594899640255,0.5045731067657471,0.31895947456359863,96
0.11140974808189877,0.3033914268016815,0.11140976846218109,0.23072755428933606,0.3345758616924286,0.23072755336761475,97
0.10933733209199512,0.3023974895477295,0.10933732986450195,0.17377646011380396,0.35790345072746277,0.17377646267414093,98
0.10624216832348571,0.28754526376724243,0.10624216496944427,0.15317949972713935,0.30059322714805603,0.15317951142787933,99
0.09933344684413209,0.28417840600013733,0.09933344274759293,0.17788211563506076,0.32006850838661194,0.1778821051120758,100
0.10766303754344429,0.29085573554039,0.10766304284334183,0.18281684477919155,0.3888893723487854,0.18281683325767517,101
0.09187561043144502,0.2682249844074249,0.09187561273574829,0.1493565973752143,0.31840500235557556,0.14935658872127533,102
0.09826382563235014,0.2837158441543579,0.09826382994651794,0.06930904786816168,0.2034541666507721,0.0693090409040451,103
0.09445083179731958,0.27328425645828247,0.09445082396268845,0.14186563582201184,0.27823349833488464,0.14186565577983856,104
0.09060103085237681,0.2689208686351776,0.09060102701187134,0.21138420982663983,0.4234284460544586,0.21138420701026917,105
0.0840562907178787,0.25375378131866455,0.08405628800392151,0.19707431022039393,0.38471102714538574,0.1970743089914322,106
0.08422835255713806,0.2640928328037262,0.08422835916280746,0.17847061766586764,0.3920731246471405,0.17847062647342682,107
0.08873803875188238,0.271775484085083,0.08873803913593292,0.07269986883394702,0.1978374868631363,0.07269987463951111,108
0.07215170034837887,0.22453981637954712,0.07215169817209244,0.2658368268168669,0.48481109738349915,0.26583680510520935,109
0.08338849953154928,0.2597613036632538,0.08338850736618042,0.07834438623098779,0.20917931199073792,0.07834438979625702,110
0.07807643107327399,0.2529299557209015,0.07807642966508865,0.07528505891663921,0.24040567874908447,0.07528505474328995,111
0.07760220600285686,0.25056663155555725,0.07760219275951385,0.02965529519053259,0.12394960969686508,0.029655296355485916,112
0.0721438455353795,0.23836824297904968,0.07214383780956268,0.062396965933726824,0.21424956619739532,0.06239696964621544,113
0.08150596417409857,0.2287505567073822,0.08150596916675568,0.051693066570562184,0.1687678098678589,0.051693063229322433,114
0.06316127215873744,0.22261416912078857,0.06316126883029938,0.10926108558972676,0.2982083857059479,0.10926108807325363,115
0.07550252482448656,0.25408729910850525,0.07550252974033356,0.08946643705732633,0.2618897557258606,0.08946643769741058,116
0.06094255285574399,0.2211792916059494,0.060942549258470535,0.11861294638557532,0.3168410658836365,0.11861293762922287,117
0.07395615892107134,0.25053462386131287,0.07395616918802261,0.09127004110475176,0.26145291328430176,0.09127003699541092,118
0.07165792538333185,0.24634358286857605,0.07165791839361191,0.1261636424822496,0.3293851613998413,0.12616364657878876,119
0.060624078748254845,0.2243528813123703,0.06062408164143562,0.0836105929412383,0.24642781913280487,0.08361058682203293,120
0.06968818627989169,0.21722283959388733,0.06968817859888077,0.04758983511874561,0.1769079864025116,0.04758983477950096,121
0.05732120853877559,0.21638287603855133,0.0573212094604969,0.08466291805262008,0.2563650906085968,0.08466292172670364,122
0.06749073915260355,0.2311384528875351,0.06749074161052704,0.06657350081246334,0.22278374433517456,0.06657350063323975,123
0.06374121659604955,0.22477766871452332,0.06374122202396393,0.13673174150825776,0.342031329870224,0.13673175871372223,124
0.06707644727580327,0.23250052332878113,0.06707644462585449,0.028256095286548343,0.12310445308685303,0.028256095945835114,125
0.06297734359285675,0.22869814932346344,0.06297733634710312,0.07981254936186309,0.2518945634365082,0.07981254905462265,126
0.053162951137601715,0.20354704558849335,0.05316295474767685,0.232607734008753,0.4554806649684906,0.23260773718357086,127
0.0686207542202317,0.23667441308498383,0.06862075626850128,0.06490570087229058,0.21692292392253876,0.06490569561719894,128
0.05698562316161251,0.21646220982074738,0.05698562040925026,0.08560752884014365,0.2602836787700653,0.08560752868652344,129
0.06086193282426018,0.22261768579483032,0.060861941426992416,0.02764856409524724,0.11522067338228226,0.02764856442809105,130
0.05592033812372955,0.20344281196594238,0.05592033639550209,0.06907458330706223,0.230494886636734,0.0690745860338211,131
0.05919077275544917,0.22270545363426208,0.059190768748521805,0.0778729042543988,0.23919498920440674,0.07787290960550308,132
0.059025347770489366,0.21578820049762726,0.059025347232818604,0.036736094738481585,0.1444360464811325,0.03673609346151352,133
0.056044603285101274,0.20054739713668823,0.05604460835456848,0.08346362984211174,0.25379329919815063,0.0834636315703392,134
0.05554266273975372,0.22032178938388824,0.05554266646504402,0.05877512224863485,0.20300143957138062,0.058775126934051514,135
0.05426919122972235,0.21072448790073395,0.05426919832825661,0.06189206433306445,0.19876158237457275,0.0618920661509037,136
0.05654857895269837,0.220678448677063,0.0565485805273056,0.035146084015619306,0.13068391382694244,0.035146087408065796,137
0.05112824724711913,0.18657362461090088,0.05112824589014053,0.14517990077279277,0.34666377305984497,0.14517991244792938,138
0.05318925950253747,0.20603327453136444,0.05318925902247429,0.044715193985190076,0.168706014752388,0.044715192168951035,139
0.05237514652388612,0.21293361485004425,0.05237514525651932,0.10824967557212331,0.29683664441108704,0.10824967920780182,140
0.05379239039630005,0.202475905418396,0.05379239097237587,0.08410127614576791,0.2573325037956238,0.08410127460956573,141
0.052665569259436266,0.21169473230838776,0.05266556143760681,0.06838465799478322,0.20912495255470276,0.06838466227054596,142
0.052208757392831685,0.21210086345672607,0.05220876261591911,0.06020113846280731,0.21115118265151978,0.06020113453269005,143
0.04779463381701728,0.1981457620859146,0.04779462888836861,0.19738178605476195,0.41561806201934814,0.19738177955150604,144
0.05093471863374267,0.18739555776119232,0.05093471333384514,0.07703122299458973,0.24219895899295807,0.0770312175154686,145
0.04905846269474816,0.20755384862422943,0.0490584634244442,0.08628032155514173,0.2558121681213379,0.08628032356500626,146
0.0494557926847353,0.20714959502220154,0.04945579171180725,0.07554958612238828,0.24370315670967102,0.07554959505796432,147
0.05356381149943342,0.2059362679719925,0.053563814610242844,0.055771252748482825,0.19649097323417664,0.055771246552467346,148
0.048390411685422526,0.20340657234191895,0.04839041456580162,0.04664481004309613,0.17464858293533325,0.04664481058716774,149
0.048199376161770315,0.19855201244354248,0.0481993742287159,0.055488249328614715,0.1887403130531311,0.05548824742436409,150
0.05029377872540369,0.19019503891468048,0.050293777137994766,0.08697724270656756,0.26531311869621277,0.08697724342346191,151
0.04407155292294279,0.19394329190254211,0.04407154768705368,0.060883192479917685,0.20144397020339966,0.06088319793343544,152
0.048987990072400296,0.20031952857971191,0.04898799955844879,0.050957754830416944,0.18294553458690643,0.050957754254341125,153
0.042764440473309906,0.1912478655576706,0.04276443272829056,0.08414597486072185,0.2437763512134552,0.08414597809314728,154
0.04634696009002395,0.19005216658115387,0.04634695127606392,0.07293921147066702,0.23698273301124573,0.07293920964002609,155
0.04988139657514919,0.2057248055934906,0.04988139495253563,0.027541286782505586,0.11213096976280212,0.02754128910601139,156
0.04055529265725326,0.15477354824543,0.04055528715252876,0.03632034177018195,0.14899218082427979,0.036320339888334274,157
0.04801649636752212,0.18568432331085205,0.0480164997279644,0.038130978711231056,0.1544494777917862,0.0381309799849987,158
0.042677410702217894,0.1905451864004135,0.042677413672208786,0.04861488131825457,0.18804430961608887,0.04861488193273544,159
0.046667711149990763,0.19631236791610718,0.04666771739721298,0.08145133288148343,0.25452694296836853,0.08145132660865784,160
0.040300935916474594,0.17907045781612396,0.040300942957401276,0.15988157392572291,0.3741370141506195,0.1598815768957138,161
0.045806622465502767,0.16340979933738708,0.045806627720594406,0.02805749422956988,0.11993984878063202,0.02805749513208866,162
0.038838432032832576,0.16957145929336548,0.038838427513837814,0.11258421088104806,0.31133127212524414,0.11258421093225479,163
0.04381143100738935,0.1915864646434784,0.04381142929196358,0.08361742694148493,0.253234326839447,0.0836174339056015,164
0.04475968137793115,0.19848378002643585,0.04475967958569527,0.045069114653924894,0.1727360486984253,0.04506911709904671,165
0.04463928139726935,0.19250237941741943,0.044639281928539276,0.027302634623861805,0.11603178083896637,0.027302635833621025,166
0.04336353648722786,0.19087672233581543,0.0433635413646698,0.056134889215947836,0.204318106174469,0.056134890764951706,167
0.04161739968966782,0.19116802513599396,0.04161740094423294,0.06689374337670524,0.22096259891986847,0.06689374148845673,168
0.041281131803477346,0.18561917543411255,0.04128113016486168,0.059275686638461764,0.21174128353595734,0.059275683015584946,169
0.0433552977196949,0.19166216254234314,0.043355297297239304,0.07228635945373385,0.23630298674106598,0.07228635996580124,170
0.041486996480446195,0.1880696564912796,0.04148699343204498,0.026469042531096238,0.10599243640899658,0.026469042524695396,171
0.0423590815354049,0.17680858075618744,0.04235908389091492,0.048065307676548916,0.18235233426094055,0.04806530848145485,172
0.038404633817534985,0.17991113662719727,0.03840463235974312,0.02274900030895197,0.10071446746587753,0.022748999297618866,173
0.04277025245744543,0.17838667333126068,0.04277024418115616,0.049178734639358686,0.1859668642282486,0.04917873814702034,174
0.03688619481687693,0.17537957429885864,0.036886196583509445,0.02652150541271925,0.11372344195842743,0.026521503925323486,175
0.04483996670296307,0.1918855458498001,0.044839974492788315,0.056570382974401784,0.2002059370279312,0.0565703809261322,176
0.04092435176641107,0.18238137662410736,0.04092435538768768,0.02505240052989668,0.11034701019525528,0.025052400305867195,177
0.03871284733779242,0.1789240837097168,0.03871285170316696,0.04983963492195221,0.18440969288349152,0.04983963817358017,178
0.0407265904887589,0.1738588958978653,0.040726590901613235,0.04195825223366112,0.16375552117824554,0.04195825010538101,179
0.040826493342922314,0.18648695945739746,0.04082648828625679,0.06116680126906056,0.20886002480983734,0.061166804283857346,180
0.03783022198198792,0.1691996455192566,0.03783022239804268,0.04600814130810118,0.17802661657333374,0.046008139848709106,181
0.04288144553035395,0.18854866921901703,0.042881451547145844,0.06839906520296618,0.22888296842575073,0.06839906424283981,182
0.037173009565567336,0.1754315048456192,0.037173014134168625,0.030630207732575864,0.12505358457565308,0.03063020668923855,183
0.04018136080597684,0.17619994282722473,0.04018136486411095,0.10735225206388231,0.29450297355651855,0.10735225677490234,184
0.03871553782949742,0.1793416291475296,0.03871553763747215,0.02603425108587619,0.11186955124139786,0.026034250855445862,185
0.042180551958504,0.18917492032051086,0.04218055307865143,0.061668548438557236,0.21391960978507996,0.06166854128241539,186
0.038401931364255674,0.18453505635261536,0.03840193152427673,0.04319872792259729,0.16933506727218628,0.04319872334599495,187
0.040227847884303516,0.18570780754089355,0.040227845311164856,0.032014184954649805,0.137117400765419,0.032014183700084686,188
0.03930912828680985,0.18465206027030945,0.03930913284420967,0.05333911991098902,0.19789697229862213,0.05333911255002022,189
0.03797022859114654,0.18030406534671783,0.03797022998332977,0.02708365501599111,0.11438436806201935,0.027083653956651688,190
0.039233121188850334,0.17699851095676422,0.039233118295669556,0.052176808957586585,0.19608785212039948,0.052176810801029205,191
0.03543323895468335,0.1720305234193802,0.03543324023485184,0.10198579124363837,0.29197487235069275,0.10198578983545303,192
0.0392031119656317,0.17676904797554016,0.039203111082315445,0.04858793208177147,0.18902155756950378,0.04858792945742607,193
0.03539716151040496,0.16679519414901733,0.035397157073020935,0.023013906506981534,0.10410420596599579,0.023013904690742493,194
0.0317847896971391,0.13748997449874878,0.0317847914993763,0.022893766203696785,0.10045886784791946,0.022893765941262245,195
0.03486473001363684,0.1324789673089981,0.03486473113298416,0.026656560414179496,0.12052178382873535,0.026656560599803925,196
0.038369109694081076,0.1678919792175293,0.03836911544203758,0.1104808091041968,0.30832594633102417,0.11048081517219543,197
0.03450462928112225,0.17128093540668488,0.03450462967157364,0.0449162412569234,0.17085769772529602,0.044916246086359024,198
0.039272805509442316,0.1831960827112198,0.03927280008792877,0.041532865799067356,0.16505317389965057,0.04153286665678024,199
0.03616161860807245,0.17911569774150848,0.036161623895168304,0.08877275018757562,0.2689988315105438,0.08877275139093399,200
0.035128603276518205,0.1727706342935562,0.035128604620695114,0.03159097359352505,0.1342475563287735,0.03159097209572792,201
0.033975563671350274,0.1630072295665741,0.033975567668676376,0.04085216248772808,0.16127151250839233,0.04085216298699379,202
0.03855495599076101,0.17742666602134705,0.03855495527386665,0.04097390297441855,0.1613798588514328,0.04097390174865723,203
0.03304671289405667,0.1683143675327301,0.03304670751094818,0.05787273294122768,0.2000865638256073,0.05787273123860359,204
0.034057102674983214,0.16422921419143677,0.034057099372148514,0.055165267655069065,0.20117926597595215,0.05516526848077774,205
0.03201571000656721,0.16445361077785492,0.03201570734381676,0.09165408868099406,0.2722040116786957,0.09165408462285995,206
0.03663821837183127,0.17451384663581848,0.03663821518421173,0.061754133821148235,0.21638603508472443,0.06175413355231285,207
0.03485389194000013,0.1709400862455368,0.034853894263505936,0.031415600108808464,0.138099804520607,0.03141560032963753,208
0.032771429731878625,0.16606725752353668,0.03277142718434334,0.06772073273806228,0.22967523336410522,0.06772072613239288,209
0.03794048619024532,0.1831110417842865,0.03794048726558685,0.03867455877210062,0.1615629494190216,0.03867455944418907,210
0.03228350255087888,0.16207276284694672,0.03228350356221199,0.06348642121834033,0.22100557386875153,0.06348641216754913,211
0.03480620011431245,0.17316660284996033,0.034806203097105026,0.10373409230684497,0.2975042164325714,0.1037340983748436,212
0.0339276000498906,0.16868527233600616,0.03392759710550308,0.056655340050299145,0.20655043423175812,0.056655339896678925,213
0.03073727987271404,0.1611490249633789,0.03073728457093239,0.07679829632549762,0.2403525859117508,0.07679829001426697,214
0.0350397051955314,0.17134498059749603,0.035039715468883514,0.05439693400079442,0.1983090043067932,0.05439693480730057,215
0.03662324235918596,0.16338768601417542,0.036623239517211914,0.04020888724482756,0.16322776675224304,0.040208883583545685,216
0.03232589649529392,0.15892088413238525,0.03232589364051819,0.06555810356928721,0.22550754249095917,0.06555810570716858,217
0.03245790314274965,0.16264261305332184,0.03245790675282478,0.07499452548491996,0.24272184073925018,0.0749945268034935,218
0.03298235089354908,0.16912449896335602,0.03298234939575195,0.05768334583933001,0.20639915764331818,0.057683348655700684,219
0.0336184938121395,0.1708269566297531,0.0336184948682785,0.04876915254082877,0.18732324242591858,0.04876914992928505,220
0.03348242653425002,0.1712246984243393,0.03348242864012718,0.039072719617039474,0.1659473478794098,0.03907272219657898,221
0.032498124039562294,0.16707727313041687,0.03249812498688698,0.0531209038500114,0.1991298496723175,0.05312090367078781,222
0.031194918600144665,0.155924454331398,0.031194912269711494,0.0973950894837527,0.2863427996635437,0.09739509224891663,223
0.033046416912701534,0.16805757582187653,0.0330464206635952,0.05509209958676415,0.20273907482624054,0.05509210005402565,224
0.0317304706092143,0.16652290523052216,0.03173047676682472,0.04516942098199092,0.17735430598258972,0.045169420540332794,225
0.032629091171003696,0.16020916402339935,0.03262908384203911,0.03727868717656666,0.1564299613237381,0.037278685718774796,226
0.030580931884009403,0.15721681714057922,0.030580926686525345,0.09756605386017114,0.28778067231178284,0.09756606072187424,227
0.03139956106345371,0.1647232174873352,0.03139956668019295,0.029908109267475884,0.1281220018863678,0.029908107593655586,228
0.034462421786846574,0.17181456089019775,0.03446241468191147,0.0393932820953864,0.1600160300731659,0.03939328342676163,229
0.030862060589939868,0.16502298414707184,0.030862057581543922,0.03073006559041716,0.13847453892230988,0.03073006682097912,230
0.029050391150600055,0.14291904866695404,0.02905038371682167,0.019053912549551667,0.0959353893995285,0.01905391365289688,231
0.0341790733615711,0.1569329798221588,0.034179072827100754,0.04396808555804167,0.171737939119339,0.0439680851995945,232
0.02790204175072642,0.151002898812294,0.027902038767933846,0.02348272965523283,0.10459742695093155,0.023482730612158775,233
0.033138074230441114,0.15309633314609528,0.03313807398080826,0.0432389947262519,0.17209722101688385,0.04323899745941162,234
0.030284146371832008,0.16051045060157776,0.03028414398431778,0.04145911405714312,0.1665332019329071,0.04145911708474159,235
0.02931833162238098,0.15216249227523804,0.02931833080947399,0.07948842256800416,0.25449055433273315,0.07948841899633408,236
0.028229258532069392,0.14869427680969238,0.028229257091879845,0.06283683762517582,0.22101928293704987,0.06283684074878693,237
0.03315152092180711,0.1661752164363861,0.033151526004076004,0.046235218810564055,0.18278302252292633,0.04623522609472275,238
0.030098159749483325,0.16332855820655823,0.03009815886616707,0.044718721068601835,0.18089203536510468,0.044718723744153976,239
0.029781594539630862,0.16261565685272217,0.02978159673511982,0.04091964395799998,0.16684529185295105,0.04091964289546013,240
0.031563520642746354,0.1650523692369461,0.03156352415680885,0.03202655846157025,0.1409694254398346,0.03202655911445618,241
0.030604953599191204,0.16467885673046112,0.030604952946305275,0.05169204871499866,0.18956755101680756,0.05169204995036125,242
0.03112199272691589,0.16433580219745636,0.0311219971626997,0.04312755599541148,0.17451637983322144,0.04312755540013313,243
0.029095042260088463,0.1580333709716797,0.029095040634274483,0.04574869534871269,0.17830540239810944,0.045748695731163025,244
0.03135176750597675,0.15534363687038422,0.03135177120566368,0.07251484594803906,0.24006542563438416,0.0725148543715477,245
0.027354699377085744,0.14906631410121918,0.02735469862818718,0.05587687317755624,0.20383068919181824,0.055876873433589935,246
0.03231500189661775,0.15366201102733612,0.03231499716639519,0.03509994586641641,0.1519862860441208,0.03509994596242905,247
0.029370447998399177,0.15793265402317047,0.029370445758104324,0.04292085687421851,0.1736166775226593,0.042920857667922974,248
